corine_land_cover
AT_Kar_See_1_2014-08-17,-128
AT_Kar_See_1_2016-08-01,-128
AT_Nie_Mau_1_2014-07-20,-128
AT_Nie_Mau_1_2014-10-19,-128
AT_Nie_Mau_1_2015-07-20,-128
AT_Nie_Mau_1_2015-10-19,-128
AT_Wie_Gro_1_2012-08-03,44
AT_Wie_Gro_1_2012-10-20,44
BY_Bre_Bre_1_2015-09-11,-128
CH_Fri_Ors_1_2020-08-23,-128
CH_Vau_Cha_1_2014-07-24,-128
CH_Vau_Cha_1_2014-10-05,-128
CH_Vau_Cha_1_2015-08-01,-128
CH_Vau_Cha_1_2016-08-15,-128
CH_Vau_Vul_1_2018-09-18,-128
CH_Vau_Vul_1_2019-07-17,-128
CH_Vau_Vul_1_2019-09-24,-128
CH_Vau_Vul_1_2020-07-29,-128
CH_Vau_Vul_1_2020-09-15,-128
CM_Nor_Oku_1_2004-04-15,NA
DE_Bad_Bro_1_2014-06-26,-128
DE_Bad_Bro_1_2014-10-15,-128
DE_Bad_Bro_1_2015-06-30,-128
DE_Bad_Bro_1_2015-10-25,-128
DE_Bad_Bro_1_2016-07-24,-128
DE_Bad_Bro_1_2016-10-23,-128
DE_Bad_Bro_1_2017-06-27,-128
DE_Bad_Bro_1_2018-06-26,-128
DE_Bad_Bro_1_2019-07-03,-128
DE_Bad_Bro_1_2020-07-16,-128
DE_Bad_Bro_1_2020-10-24,-128
DE_Bad_Bro_1_2021-07-21,-128
DE_Bad_Bro_1_2021-10-20,-128
DE_Bad_Wal_1_2019-10-02,-128
DE_Bad_Wal_1_2020-10-02,-128
DE_Bay_Mun_1_2014-06-19,-128
DE_Bay_Mun_1_2014-09-03,-128
DE_Bay_Mun_1_2015-06-01,-128
DE_Bay_Mun_1_2015-09-01,-128
DE_Bay_Mun_1_2016-06-25,-128
DE_Bay_Mun_1_2016-09-01,-128
DE_Bay_Mun_1_2017-06-20,-128
DE_Bay_Mun_1_2017-09-03,-128
DE_Bay_Mun_1_2018-06-25,-128
DE_Bay_Mun_1_2018-09-09,-128
DE_Bay_Mun_1_2019-06-22,-128
DE_Bay_Mun_1_2019-09-02,-128
DE_Bay_Mun_1_2020-06-25,-128
DE_Bay_Mun_1_2020-09-05,-128
DE_Bay_Mun_1_2021-06-25,-128
DE_Bay_Mun_1_2021-09-04,-128
DE_Bay_Wue_1_2020-07-18,-128
DE_Bay_Wue_1_2020-09-23,-128
DE_Bay_Wue_1_2021-07-27,-128
DE_Bay_Wue_1_2021-10-18,-128
DE_Bra_Ber_1_2021-07-24,-128
DE_Bra_Ber_2_2021-07-24,-128
DK_Mid_Kar_1_2014-09-01,-128
DK_Mid_Kar_1_2014-11-25,-128
DK_Mid_Kar_1_2016-06-08,-128
DK_Mid_Kar_1_2016-09-15,-128
DK_Mid_Kar_1_2016-11-22,-128
DK_Mid_Kar_1_2017-08-08,-128
DK_Mid_Kar_1_2018-06-30,-128
DK_Mid_Kar_1_2018-10-05,-128
DK_Mid_Kar_1_2019-07-09,-128
DK_Mid_Kar_1_2019-10-01,-128
DK_Mid_Kar_1_2020-07-31,-128
DK_Mid_Kar_1_2020-10-31,-128
ES_Bal_Tom_1_2021-10-07,-128
ES_Bar_Bar_1_2012-07-13,-128
ES_Bar_Bar_1_2012-10-16,-128
ES_Ciu_Man_1_2020-08-10,-128
ES_Ciu_Tom_1_2015-09-17,-128
ES_Ciu_Tom_1_2015-10-08,-128
ES_Ciu_Tom_1_2016-09-02,-128
ES_Ciu_Tom_1_2016-10-11,-128
ES_Ciu_Tom_1_2017-10-04,-128
ES_Ciu_Tom_1_2018-10-03,-128
ES_Ciu_Tom_1_2020-09-30,-128
ES_Gra_Ben_1_2016-10-08,-128
ES_Gra_Ben_1_2017-10-05,-128
ES_Gra_Cor_1_2015-08-08,-128
ES_Gra_Cor_1_2017-07-28,-128
ES_Gra_Gua_1_2015-09-12,-128
ES_Gra_Pur_1_2016-08-30,-128
ES_Ler_Gim_1_2014-08-13,-128
ES_Ler_Gim_1_2014-10-20,-128
ES_Ler_Gim_1_2015-06-28,-128
ES_Ler_Gim_1_2015-10-22,-128
ES_Ler_Gim_1_2016-08-25,-128
ES_Ler_Gim_1_2016-10-21,-128
ES_Ler_Gim_1_2017-07-24,-128
ES_Ler_Gim_1_2017-10-14,-128
ES_Ler_Gim_1_2018-08-25,-128
ES_Ler_Gim_1_2018-10-26,-128
ES_Ler_Gim_1_2019-08-25,-128
ES_Ler_Gim_1_2020-10-26,-128
ES_Ler_Gim_1_2021-08-31,-128
ES_Ler_Pin_1_2018-10-10,-128
ES_Mad_Yep_1_2018-11-06,-128
ES_Tol_Vil_1_2018-10-07,-128
ES_Zam_Ose_1_2018-09-20,-128
FI_Cen_Jyv_1_2019-09-19,-128
FI_Cen_Ves_1_2014-07-26,-128
FI_Cen_Ves_1_2016-07-29,-128
FI_Pir_Aka_1_2014-07-25,-128
FI_Pir_Aka_1_2014-08-27,-128
FI_Pir_Aka_1_2015-07-21,-128
FI_Pir_Aka_1_2015-10-01,-128
FI_Pir_Aka_1_2016-07-24,-128
FI_Pir_Aka_1_2016-09-17,-128
FI_Pir_Aka_1_2017-07-20,-128
FI_Pir_Aka_1_2017-09-25,-128
FI_Pir_Aka_1_2018-07-17,-128
FI_Pir_Aka_1_2018-09-20,-128
FI_Pir_Aka_1_2019-07-19,-128
FI_Pir_Aka_1_2019-08-25,-128
FI_Pir_Aka_1_2020-06-28,-128
FI_Pir_Aka_1_2020-10-04,-128
FI_Pir_Aka_1_2021-07-07,-128
FI_Pir_Aka_1_2021-09-17,-128
FR_Ain_Civ_1_2019-06-15,-128
FR_Ain_Ver_1_2017-09-21,-128
FR_Cot_Mar_1_2020-08-02,-128
FR_Cot_Vie_1_2019-10-19,-128
FR_Cot_Vie_1_2020-08-03,-128
FR_Cot_Vie_1_2021-08-11,-128
FR_Dro_Got_1_2014-07-08,-128
FR_Dro_Got_1_2015-05-21,-128
FR_Dro_Got_1_2015-09-09,-128
FR_Dro_Got_1_2015-10-13,-128
FR_Dro_Got_1_2016-06-13,-128
FR_Ess_Vil_1_2014-08-18,-128
FR_Ess_Vil_1_2014-10-27,-128
FR_Ess_Vil_1_2015-08-10,-128
FR_Ess_Vil_1_2015-10-14,-128
FR_Ess_Vil_1_2016-08-12,-128
FR_Ess_Vil_1_2017-08-24,-128
FR_Ess_Vil_1_2017-10-17,-128
FR_Eur_Sai_1_2018-09-15,-128
FR_Hau_Civ_1_2018-06-16,-128
FR_Hau_Civ_1_2018-09-15,-128
FR_Her_Sai_1_2020-11-12,-128
FR_Her_Sai_1_2021-06-10,-128
FR_Ill_Sai_1_2017-07-22,-128
FR_Ill_Sai_1_2017-09-16,-128
FR_Rho_Lyo_1_2010-07-16,-128
GA_Hau_Fra_1_2002-03-16,NA
GB_Eas_Sus_1_2021-07-09,18
GB_Eas_Sus_1_2021-09-01,18
GB_Edi_Edi_1_2021-08-29,-128
GB_Edi_Edi_1_2021-10-04,-128
GB_Edi_Sou_1_2014-07-14,-128
GB_Fif_Dai_1_2015-08-19,-128
GB_Fif_Dai_1_2016-08-06,-128
GB_Ken_Ken_1_2019-09-16,21
GB_Lei_Lut_1_2014-10-20,44
GB_Lei_Mar_1_2014-10-20,18
GB_Nor_Mar_1_2015-07-07,18
GB_Nor_Mar_1_2016-10-23,18
GB_Nor_Mar_1_2017-10-10,44
GB_Nor_Mar_2_2017-10-10,44
GB_Nor_Mar_3_2017-10-10,44
GB_Per_Dru_1_2020-09-07,-128
GB_Per_Mut_1_2021-08-05,-128
GB_She_She_1_2014-08-25,44
GB_She_She_1_2015-10-04,44
GN_Dal_Don_1_2005-06-15,NA
HR_Dub_Her_1_2019-09-19,-128
HR_Dub_Kam_1_2017-09-20,-128
HU_Pes_Pil_1_2018-07-04,44
HU_Pes_Pil_1_2018-10-30,44
HU_Pes_Pil_1_2020-08-17,44
HU_Sze_Sze_1_2016-08-28,-128
IT_Sas_Rec_1_2018-10-18,-128
IT_Tre_San_1_2015-09-29,-128
IT_Tre_San_1_2015-10-10,-128
IT_Tre_San_1_2019-10-01,-128
IT_Tre_San_1_2021-06-28,-128
IT_Tre_San_1_2021-10-01,-128
IT_Tre_Tre_1_2016-08-24,-128
MA_Ori_Ber_1_2017-07-10,-128
MA_Ori_Ber_1_2017-09-15,-128
MA_Ori_Ber_1_2018-07-16,-128
